,SHEET,CHAIN,CO_OWNED,STATE,SOUTHJ,CENTRALJ,NORTHJ,PA1,PA2,SHORE,NCALLS,EMPFT,EMPPT,NMGRS,WAGE_ST,INCTIME,FIRSTINC,BONUS,PCTAFF,MEALS,OPEN,HRSOPEN,PSODA,PFRY,PENTREE,NREGS,NREGS11,TYPE2,STATUS2,DATE2,NCALLS2,EMPFT2,EMPPT2,NMGRS2,WAGE_ST2,INCTIME2,FIRSTIN2,SPECIAL2,MEALS2,OPEN2R,HRSOPEN2,PSODA2,PFRY2,PENTREE2,NREGS2,NREGS112,EMPTOT,EMPTOT2,DEMP,PCHEMPC,DWAGE,PCHWAGE,GAP,NJ,BK,KFC,ROYS,WENDYS,PMEAL,PMEAL2,DPMEAL,CLOSED,FRACFT,FRACFT2,ATMIN,NEWMIN,ICODE
214,92,1,1,1,0,1,0,0,0,1,0,4.0,18.0,4.0,4.25,13.0,0.75,0,100.0,2,7.0,15.0,1.09,0.95,1.03,3.0,3.0,1,1,111092,,14.0,6.0,3.0,5.05,,0.25,0.0,2.0,7.0,15.0,1.11,1.01,1.05,3.0,3.0,17.0,20.0,3.0,0.16216216216216217,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.0700000000000003,3.17,0.09999999999999964,0,0.23529411764705882,0.7,1,1,"NJ STORE, LOW-WAGE"
215,93,1,1,1,0,0,1,0,0,0,0,2.5,30.0,3.0,4.25,52.0,0.15,0,90.0,2,7.0,16.0,,,0.96,,,1,1,111092,,5.0,25.0,5.0,5.05,13.0,0.15,0.0,2.0,7.0,16.0,1.11,1.05,1.05,4.0,3.0,20.5,22.5,2.0,0.09302325581395349,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,,3.21,,0,0.12195121951219512,0.2222222222222222,1,1,"NJ STORE, LOW-WAGE"
216,95,2,0,1,0,1,0,0,0,0,1,18.0,3.0,4.0,4.25,26.0,0.27,0,40.0,1,11.0,10.0,1.06,0.8,2.56,4.0,3.0,1,1,111292,,0.0,14.0,3.0,5.05,13.0,0.25,0.0,1.0,11.0,10.0,1.05,0.75,2.53,3.0,3.0,23.5,10.0,-13.5,-0.8059701492537313,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,4.42,4.33,-0.08999999999999986,0,0.7659574468085106,0.0,1,1,"NJ STORE, LOW-WAGE"
217,96,2,0,1,0,0,1,0,0,0,2,0.0,15.0,2.0,4.25,26.0,0.12,0,80.0,2,11.5,10.0,1.06,1.01,2.66,3.0,2.0,1,1,111892,3.0,0.0,15.0,5.0,5.05,26.0,0.15,0.0,2.0,11.5,10.5,1.05,0.94,2.59,4.0,0.0,9.5,12.5,3.0,0.2727272727272727,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,4.73,4.58,-0.15000000000000036,0,0.0,0.0,1,1,"NJ STORE, LOW-WAGE"
218,97,2,0,1,0,1,0,0,0,0,2,0.0,12.0,4.0,4.25,13.0,0.25,1,58.0,2,11.0,10.0,1.02,0.75,2.56,3.0,2.0,1,1,111292,,2.5,11.0,3.0,5.05,13.0,0.3,0.0,2.0,11.0,10.0,1.05,0.8,2.54,3.0,2.0,10.0,11.0,1.0,0.09523809523809523,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,4.33,4.390000000000001,0.0600000000000005,0,0.0,0.22727272727272727,1,1,"NJ STORE, LOW-WAGE"
219,98,2,0,1,0,1,0,0,0,1,0,0.0,20.0,4.0,4.25,13.0,0.4,0,80.0,3,11.0,10.0,1.06,0.8,2.56,3.0,3.0,1,1,111292,,3.0,13.0,3.0,5.05,13.0,0.45,0.0,1.0,11.0,10.0,1.05,0.9,2.53,3.0,3.0,14.0,12.5,-1.5,-0.11320754716981132,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,4.42,4.48,0.0600000000000005,0,0.0,0.24,1,1,"NJ STORE, LOW-WAGE"
220,99,3,1,1,0,1,0,0,0,1,0,60.0,40.0,5.0,4.75,26.0,0.15,0,50.0,2,0.0,24.0,1.23,,2.3,8.0,6.0,2,1,121892,6.0,30.0,50.0,4.0,5.05,15.0,0.25,1.0,2.0,0.0,24.0,1.22,1.17,2.32,5.0,2.0,85.0,59.0,-26.0,-0.3611111111111111,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,1,0,,4.709999999999999,,0,0.7058823529411765,0.5084745762711864,0,1,"NJ STORE, MED-WAGE"
221,101,3,0,1,0,1,0,0,0,1,3,4.5,15.0,3.0,4.75,26.0,0.15,0,80.0,2,7.0,15.0,1.2,1.18,1.06,6.0,4.0,1,1,111392,,10.0,12.0,3.0,5.05,26.0,0.15,0.0,2.0,7.0,15.0,1.15,1.1,1.05,8.0,3.0,15.0,19.0,4.0,0.23529411764705882,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,1,0,3.44,3.3,-0.14000000000000012,0,0.3,0.5263157894736842,0,1,"NJ STORE, MED-WAGE"
222,102,3,0,1,1,0,0,0,0,0,2,12.0,13.0,3.0,4.4,52.0,0.2,0,15.0,2,7.0,16.0,1.06,0.91,1.07,6.0,4.0,1,1,111392,,0.0,27.0,2.0,5.05,52.0,0.25,0.0,2.0,7.0,15.0,1.07,1.01,1.05,5.0,5.0,21.5,15.5,-6.0,-0.32432432432432434,0.6499999999999995,0.1477272727272726,0.1477272727272726,1,0,0,1,0,3.04,3.13,0.08999999999999986,0,0.5581395348837209,0.0,0,1,"NJ STORE, MED-WAGE"
223,104,4,0,1,0,1,0,0,0,1,0,40.0,20.0,3.0,4.62,4.0,0.32,1,50.0,2,10.5,11.5,0.95,0.84,0.94,2.0,2.0,1,1,111492,1.0,11.0,10.0,3.0,5.05,26.0,0.08,1.0,2.0,10.5,12.5,1.0,0.84,0.94,2.0,2.0,53.0,19.0,-34.0,-0.9444444444444444,0.4299999999999997,0.09307359307359302,0.09307359307359302,1,0,0,0,1,2.73,2.78,0.04999999999999982,0,0.7547169811320755,0.5789473684210527,0,1,"NJ STORE, MED-WAGE"
224,105,1,0,1,0,0,1,0,0,0,2,0.0,40.0,4.0,4.25,10.0,,0,50.0,2,6.5,16.5,0.96,1.0,1.03,4.0,2.0,1,1,111092,,0.0,45.0,4.0,5.05,13.0,0.25,0.0,2.0,6.5,16.5,1.05,0.99,1.16,4.0,3.0,24.0,26.5,2.5,0.09900990099009901,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.99,3.2,0.20999999999999996,0,0.0,0.0,1,1,"NJ STORE, LOW-WAGE"
225,106,1,0,1,0,0,1,0,0,0,0,0.0,35.0,3.0,4.25,26.0,0.27,0,65.0,3,7.0,16.0,1.06,0.95,0.95,2.0,1.0,1,1,111092,,2.0,25.0,3.0,5.05,26.0,0.2,0.0,0.0,7.0,16.0,1.05,0.95,0.95,2.0,2.0,20.5,17.5,-3.0,-0.15789473684210525,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.96,2.95,-0.009999999999999787,0,0.0,0.11428571428571428,1,1,"NJ STORE, LOW-WAGE"
226,107,1,1,1,0,0,1,0,0,0,0,6.0,11.0,3.0,4.25,8.0,0.32,0,40.0,1,8.0,14.5,1.17,0.95,0.95,3.0,3.0,2,1,123092,9.0,13.5,10.0,2.0,5.05,,,0.0,1.0,8.0,14.0,,1.01,1.0,4.0,2.0,14.5,20.5,6.0,0.34285714285714286,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.0700000000000003,,,0,0.41379310344827586,0.6585365853658537,1,1,"NJ STORE, LOW-WAGE"
227,108,1,0,1,0,0,1,0,0,0,2,13.5,15.0,4.0,4.25,26.0,0.37,1,6.0,1,7.0,17.0,1.27,1.01,1.06,3.0,3.0,1,1,111692,,11.0,24.0,5.0,5.05,26.0,0.15,0.0,1.0,7.0,17.0,1.37,1.02,1.05,3.0,3.0,25.0,28.0,3.0,0.11320754716981132,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.3400000000000003,3.4400000000000004,0.10000000000000009,0,0.54,0.39285714285714285,1,1,"NJ STORE, LOW-WAGE"
228,111,3,0,1,0,0,1,0,0,0,0,17.0,14.0,3.0,4.25,2.0,0.42,0,55.0,3,7.0,16.0,1.17,1.06,1.01,5.0,5.0,1,1,111892,1.0,20.0,14.5,3.0,5.05,26.0,,0.0,2.0,7.0,16.0,1.16,1.16,1.0,5.0,4.0,27.0,30.25,3.25,0.11353711790393013,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,0,1,0,3.24,3.32,0.07999999999999963,0,0.6296296296296297,0.6611570247933884,1,1,"NJ STORE, LOW-WAGE"
229,114,1,0,1,0,1,0,0,0,0,2,0.0,35.0,5.0,4.75,26.0,0.57,1,50.0,2,7.0,16.0,1.07,0.95,0.95,3.0,,1,1,111792,1.0,20.0,40.0,4.0,5.25,26.0,0.25,0.0,2.0,6.5,16.5,1.11,0.94,0.94,3.0,3.0,22.5,44.0,21.5,0.6466165413533834,0.5,0.10526315789473684,0.06315789473684207,1,1,0,0,0,2.9699999999999998,2.9899999999999998,0.020000000000000018,0,0.0,0.45454545454545453,0,0,"NJ STORE, MED-WAGE"
230,115,1,0,1,0,1,0,0,0,0,0,20.0,25.0,4.0,4.75,4.0,0.3,0,25.0,1,7.0,17.0,1.06,0.95,1.06,4.0,3.0,1,1,111092,,6.0,15.0,4.0,5.05,,,,1.0,7.0,17.0,1.05,0.95,1.01,4.0,4.0,36.5,17.5,-19.0,-0.7037037037037037,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,1,0,0,0,3.07,3.01,-0.06000000000000005,0,0.547945205479452,0.34285714285714286,0,1,"NJ STORE, MED-WAGE"
231,116,1,0,1,0,1,0,0,0,0,0,4.0,22.5,2.0,4.25,18.0,0.37,0,90.0,2,8.5,13.0,1.49,1.02,1.11,7.0,3.0,1,1,111092,,22.0,12.0,3.0,5.05,13.0,0.45,1.0,2.0,8.5,13.0,1.39,0.95,1.21,8.0,2.0,17.25,31.0,13.75,0.5699481865284974,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.62,3.55,-0.07000000000000028,0,0.2318840579710145,0.7096774193548387,1,1,"NJ STORE, LOW-WAGE"
232,118,1,0,1,0,0,1,0,0,0,3,10.0,15.0,4.0,4.25,26.0,0.15,0,70.0,2,7.0,15.0,1.06,0.95,1.01,4.0,2.0,1,1,111692,,18.0,20.0,3.0,5.05,26.0,0.38,0.0,2.0,7.0,15.0,1.05,0.94,1.0,4.0,2.0,21.5,31.0,9.5,0.3619047619047619,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.0199999999999996,2.99,-0.02999999999999936,0,0.46511627906976744,0.5806451612903226,1,1,"NJ STORE, LOW-WAGE"
233,119,1,0,1,0,0,1,0,0,0,2,12.0,19.0,3.0,4.75,13.0,0.27,1,50.0,3,6.5,16.5,1.06,0.91,0.95,3.0,3.0,1,1,111692,1.0,18.0,13.0,4.0,5.05,26.0,,0.0,3.0,6.5,17.5,1.05,0.89,0.95,3.0,3.0,24.5,28.5,4.0,0.1509433962264151,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,1,0,0,0,2.92,2.8899999999999997,-0.03000000000000025,0,0.4897959183673469,0.631578947368421,0,1,"NJ STORE, MED-WAGE"
234,120,1,1,1,0,1,0,0,0,0,3,0.0,32.0,3.0,4.5,,,0,,2,7.0,16.0,1.13,0.98,1.04,3.0,2.0,1,1,111992,3.0,0.0,30.0,4.0,5.05,,,0.0,2.0,7.0,16.0,1.05,1.05,1.05,3.0,2.0,19.0,19.0,0.0,0.0,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,1,0,0,0,3.15,3.1500000000000004,4.440892098500626e-16,0,0.0,0.0,0,1,"NJ STORE, MED-WAGE"
235,122,1,0,1,0,0,1,0,0,0,0,1.0,38.0,5.0,4.25,4.0,0.2,0,70.0,1,9.0,12.5,,1.12,1.12,5.0,3.0,1,1,111092,,10.0,50.0,6.0,5.05,26.0,0.1,0.0,1.0,9.0,12.5,1.15,0.94,1.15,6.0,4.0,25.0,41.0,16.0,0.48484848484848486,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,,3.2399999999999998,,0,0.04,0.24390243902439024,1,1,"NJ STORE, LOW-WAGE"
236,124,1,0,1,0,1,0,0,0,0,1,8.0,10.0,3.0,4.25,13.0,0.25,0,14.0,2,8.0,15.0,1.06,0.91,1.04,2.0,2.0,1,1,111092,,21.0,6.0,4.0,5.05,13.0,0.5,1.0,3.0,7.0,15.0,1.16,0.94,1.12,2.0,2.0,16.0,28.0,12.0,0.5454545454545454,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.0100000000000002,3.2199999999999998,0.20999999999999952,0,0.5,0.75,1,1,"NJ STORE, LOW-WAGE"
237,125,2,0,1,0,1,0,0,0,0,0,15.0,0.0,4.0,4.5,26.0,0.25,0,100.0,1,10.0,12.5,0.91,0.85,2.34,3.0,2.0,1,1,111492,,0.0,15.0,2.0,5.05,52.0,0.4,0.0,1.0,10.0,12.0,1.01,1.01,2.49,4.0,3.0,19.0,9.5,-9.5,-0.6666666666666666,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,1,0,0,4.1,4.51,0.41000000000000014,0,0.7894736842105263,0.0,0,1,"NJ STORE, MED-WAGE"
238,130,3,1,1,0,1,0,0,0,0,2,7.0,25.5,3.0,4.5,19.0,0.3,0,15.0,2,5.0,18.0,1.12,1.07,1.0,4.0,3.0,2,1,122192,6.0,2.0,38.0,4.0,5.05,4.0,0.15,0.0,2.0,7.0,16.0,1.11,1.06,1.05,5.0,3.0,22.75,25.0,2.25,0.09424083769633508,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,0,1,0,3.1900000000000004,3.2199999999999998,0.02999999999999936,0,0.3076923076923077,0.08,0,1,"NJ STORE, MED-WAGE"
239,132,3,1,1,0,1,0,0,0,0,0,20.0,20.0,5.0,4.5,26.0,0.25,0,80.0,2,0.0,24.0,1.28,1.06,2.3,5.0,3.0,1,1,111692,,15.0,20.0,3.0,5.5,52.0,0.25,0.0,2.0,7.0,14.0,,,,2.0,2.0,35.0,28.0,-7.0,-0.2222222222222222,1.0,0.2222222222222222,0.12222222222222218,1,0,0,1,0,4.64,,,0,0.5714285714285714,0.5357142857142857,0,0,"NJ STORE, MED-WAGE"
240,133,3,1,1,0,1,0,0,0,0,0,6.0,16.0,2.0,4.75,26.0,,0,99.0,2,6.0,17.0,1.12,1.07,1.06,4.0,3.0,1,1,111392,,3.0,20.0,3.0,5.05,26.0,,0.0,2.0,7.0,15.0,1.11,1.06,2.11,5.0,3.0,16.0,16.0,0.0,0.0,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,1,0,3.2500000000000004,4.279999999999999,1.029999999999999,0,0.375,0.1875,0,1,"NJ STORE, MED-WAGE"
241,134,3,0,1,0,1,0,0,0,0,2,5.5,25.0,3.0,4.62,,,0,42.0,2,6.0,16.0,1.09,,0.95,4.0,3.0,1,1,111392,,6.0,27.5,3.0,5.05,52.0,0.25,0.0,2.0,6.0,16.0,1.11,1.06,0.94,4.0,3.0,21.0,22.75,1.75,0.08,0.4299999999999997,0.09307359307359302,0.09307359307359302,1,0,0,1,0,,3.11,,0,0.2619047619047619,0.26373626373626374,0,1,"NJ STORE, MED-WAGE"
242,136,3,1,1,0,1,0,0,0,0,2,14.5,14.5,5.0,4.25,21.0,0.27,0,5.0,2,6.0,17.0,1.12,1.07,1.1,5.0,4.0,2,0,121692,3.0,,,,,,,,,7.0,16.0,,,,,,26.75,,,,,,0.18823529411764703,1,0,0,1,0,3.2900000000000005,,,0,0.5420560747663551,,1,0,"NJ STORE, LOW-WAGE"
243,137,3,1,1,0,0,1,0,0,0,3,15.0,25.0,3.0,4.25,26.0,0.15,0,50.0,2,6.0,16.0,1.12,1.06,1.02,6.0,4.0,1,1,111692,1.0,12.0,30.0,5.0,5.05,26.0,0.25,0.0,2.0,7.0,15.0,1.11,1.11,1.05,5.0,3.0,30.5,32.0,1.5,0.048,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,0,1,0,3.2,3.2700000000000005,0.07000000000000028,0,0.4918032786885246,0.375,1,1,"NJ STORE, LOW-WAGE"
244,140,4,0,1,0,1,0,0,0,0,0,0.0,40.0,3.0,4.5,26.0,0.37,1,25.0,2,10.5,11.5,0.91,0.86,1.06,2.0,2.0,1,1,111492,,5.0,35.0,5.0,5.67,4.0,0.25,1.0,2.0,10.5,11.5,1.0,0.94,1.05,2.0,2.0,23.0,27.5,4.5,0.1782178217821782,1.17,0.26,0.12222222222222218,1,0,0,0,1,2.83,2.99,0.16000000000000014,0,0.0,0.18181818181818182,0,0,"NJ STORE, MED-WAGE"
245,141,4,0,1,0,1,0,0,0,0,0,10.0,15.0,4.0,4.75,13.0,0.27,1,,2,10.5,12.5,1.02,0.91,1.06,2.0,2.0,1,1,111892,2.0,10.0,25.0,3.0,5.05,13.0,0.18,1.0,2.0,10.5,12.5,1.05,0.84,1.34,2.0,2.0,21.5,25.5,4.0,0.1702127659574468,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,0,1,2.99,3.2300000000000004,0.2400000000000002,0,0.46511627906976744,0.39215686274509803,0,1,"NJ STORE, MED-WAGE"
246,142,4,0,1,0,0,1,0,0,0,0,15.0,35.0,4.0,4.25,26.0,0.15,1,,2,10.0,11.5,1.06,0.95,1.06,2.0,2.0,1,1,111492,,40.0,31.0,5.0,5.05,26.0,0.18,0.0,2.0,10.0,11.5,1.01,0.89,1.26,2.0,2.0,36.5,60.5,24.0,0.4948453608247423,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,0,0,1,3.07,3.16,0.0900000000000003,0,0.410958904109589,0.6611570247933884,1,1,"NJ STORE, LOW-WAGE"
247,146,1,0,1,0,0,1,0,0,0,3,8.0,20.0,5.0,4.8,26.0,0.25,1,,2,7.0,16.0,1.06,1.0,1.06,4.0,3.0,1,1,111092,,0.0,32.0,4.5,5.05,26.0,0.17,0.0,2.0,7.0,16.0,1.05,0.99,1.05,4.0,3.0,23.0,20.5,-2.5,-0.11494252873563218,0.25,0.052083333333333336,0.052083333333333336,1,1,0,0,0,3.12,3.09,-0.03000000000000025,0,0.34782608695652173,0.0,0,1,"NJ STORE, MED-WAGE"
248,149,1,0,1,0,0,1,0,0,0,1,0.0,20.0,4.0,4.5,26.0,0.27,0,50.0,3,7.0,16.0,1.06,0.95,0.95,2.0,1.0,1,1,111092,,8.0,10.0,3.0,5.05,26.0,0.25,0.0,2.0,7.0,16.0,1.05,0.94,0.94,2.0,2.0,14.0,16.0,2.0,0.13333333333333333,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,1,0,0,0,2.96,2.9299999999999997,-0.03000000000000025,0,0.0,0.5,0,1,"NJ STORE, MED-WAGE"
249,150,1,0,1,0,0,1,0,0,0,2,0.0,27.5,3.5,4.67,26.0,0.27,1,2.0,2,7.0,16.0,1.23,0.89,0.89,3.0,3.0,2,1,123192,8.0,12.0,20.0,3.0,5.75,28.0,0.58,0.0,2.0,7.0,15.0,1.11,0.88,0.88,3.0,2.0,17.25,25.0,7.75,0.3668639053254438,1.08,0.23126338329764456,0.08137044967880083,1,1,0,0,0,3.0100000000000002,2.87,-0.14000000000000012,0,0.0,0.48,0,0,"NJ STORE, MED-WAGE"
250,156,1,0,1,0,0,1,0,0,0,0,8.0,15.0,3.0,4.87,6.0,0.25,0,0.0,1,7.0,15.0,1.06,0.95,1.02,8.0,3.0,1,1,111092,,2.0,18.0,2.0,5.05,,0.3,0.0,2.0,7.0,15.0,0.95,0.94,1.01,3.0,,18.5,13.0,-5.5,-0.3492063492063492,0.17999999999999972,0.03696098562628331,0.03696098562628331,1,1,0,0,0,3.03,2.9,-0.1299999999999999,0,0.43243243243243246,0.15384615384615385,0,1,"NJ STORE, MED-WAGE"
251,158,2,0,1,0,0,1,0,0,0,1,2.0,7.0,3.0,4.5,4.0,0.12,0,55.0,1,11.0,10.0,0.92,0.7,2.34,3.0,3.0,1,1,111192,,3.0,4.0,4.0,5.05,13.0,0.25,0.0,1.0,11.0,11.5,0.95,0.94,2.49,3.0,2.0,8.5,9.0,0.5,0.05714285714285714,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,1,0,0,3.96,4.38,0.41999999999999993,0,0.23529411764705882,0.3333333333333333,0,1,"NJ STORE, MED-WAGE"
252,159,2,0,1,0,0,1,0,0,0,8,6.0,12.0,2.0,4.5,4.0,0.12,0,22.0,1,10.5,10.5,0.98,0.85,2.34,3.0,3.0,1,1,111492,,10.0,5.0,4.0,5.25,13.0,0.25,0.0,1.0,10.5,11.5,0.95,0.84,2.49,4.0,3.0,14.0,16.5,2.5,0.16393442622950818,0.75,0.16666666666666666,0.12222222222222218,1,0,1,0,0,4.17,4.28,0.11000000000000032,0,0.42857142857142855,0.6060606060606061,0,0,"NJ STORE, MED-WAGE"
253,162,3,1,1,0,0,1,0,0,0,2,0.0,40.0,3.0,4.75,26.0,0.17,0,45.0,2,6.0,16.5,1.12,1.02,1.06,,1.0,1,1,111292,,3.0,30.0,3.0,5.05,26.0,0.18,0.0,2.0,7.0,15.5,1.11,1.01,1.05,6.0,5.0,23.0,21.0,-2.0,-0.09090909090909091,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,1,0,3.2,3.17,-0.03000000000000025,0,0.0,0.14285714285714285,0,1,"NJ STORE, MED-WAGE"
254,166,4,0,1,0,0,1,0,0,0,0,8.0,32.0,5.0,4.75,26.0,0.25,1,40.0,2,10.5,11.5,0.95,0.85,1.06,2.0,2.0,1,1,111392,1.0,0.0,35.0,4.0,5.05,26.0,0.18,0.0,2.0,10.5,12.5,1.11,0.84,1.26,2.0,2.0,29.0,21.5,-7.5,-0.297029702970297,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,0,1,2.86,3.21,0.3500000000000001,0,0.27586206896551724,0.0,0,1,"NJ STORE, MED-WAGE"
255,168,1,0,1,0,0,1,0,0,0,0,5.0,20.0,4.0,4.25,4.0,0.25,1,50.0,1,7.0,15.0,1.06,0.95,0.95,3.0,3.0,1,1,111692,,0.0,32.0,4.0,5.25,10.0,0.18,0.0,1.0,6.0,16.0,1.11,0.95,1.14,3.0,1.0,19.0,20.0,1.0,0.05128205128205128,1.0,0.23529411764705882,0.18823529411764703,1,1,0,0,0,2.96,3.2,0.2400000000000002,0,0.2631578947368421,0.0,1,0,"NJ STORE, LOW-WAGE"
256,171,1,1,1,0,0,1,0,0,1,0,2.0,32.0,3.0,4.25,8.0,0.25,0,,2,7.0,16.0,1.09,0.95,1.04,3.0,3.0,1,1,111092,,10.0,12.5,5.0,5.05,4.0,0.1,1.0,2.0,7.0,16.0,1.18,1.04,1.03,3.0,3.0,21.0,21.25,0.25,0.011834319526627219,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.08,3.25,0.16999999999999993,0,0.09523809523809523,0.47058823529411764,1,1,"NJ STORE, LOW-WAGE"
257,172,1,0,1,0,0,1,0,0,0,0,0.0,24.0,5.0,4.75,13.0,0.25,0,0.3,1,9.0,12.5,1.12,1.02,1.06,5.0,4.0,1,1,111692,2.0,7.0,23.0,3.0,5.05,8.0,0.18,0.0,1.0,9.0,13.0,1.11,1.01,1.05,6.0,3.0,17.0,21.5,4.5,0.23376623376623376,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,1,0,0,0,3.2,3.17,-0.03000000000000025,0,0.0,0.32558139534883723,0,1,"NJ STORE, MED-WAGE"
258,173,1,0,1,0,0,1,0,0,0,3,6.0,40.0,10.0,4.85,26.0,0.15,0,50.0,2,6.5,17.5,1.06,0.95,0.98,4.0,3.0,1,1,111792,1.0,11.0,30.0,5.0,5.05,26.0,0.15,0.0,2.0,6.0,18.0,1.05,0.94,1.04,4.0,3.0,36.0,31.0,-5.0,-0.14925373134328357,0.20000000000000018,0.041237113402061897,0.041237113402061897,1,1,0,0,0,2.9899999999999998,3.0300000000000002,0.04000000000000048,0,0.16666666666666666,0.3548387096774194,0,1,"NJ STORE, MED-WAGE"
259,174,1,0,1,0,0,1,0,0,1,2,11.0,20.0,4.0,4.75,26.0,0.15,0,50.0,2,7.0,16.0,1.18,0.88,0.98,4.0,3.0,1,1,111092,,20.0,20.0,3.0,5.05,4.0,0.2,0.0,2.0,7.0,16.0,1.05,0.9,0.98,3.0,3.0,25.0,33.0,8.0,0.27586206896551724,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,1,0,0,0,3.04,2.93,-0.10999999999999988,0,0.44,0.6060606060606061,0,1,"NJ STORE, MED-WAGE"
260,176,1,0,1,0,0,1,0,0,0,0,15.0,21.0,4.0,4.62,13.0,0.12,0,20.0,1,7.0,16.0,1.06,,1.05,4.0,4.0,1,1,111792,1.0,20.0,27.5,4.0,5.05,,,0.0,2.0,7.0,16.0,1.04,1.06,,,,29.5,37.75,8.25,0.24535315985130113,0.4299999999999997,0.09307359307359302,0.09307359307359302,1,1,0,0,0,,,,0,0.5084745762711864,0.5298013245033113,0,1,"NJ STORE, MED-WAGE"
261,178,2,1,1,0,0,1,0,0,1,0,13.0,12.0,3.0,4.25,52.0,0.2,1,96.0,1,11.0,10.0,0.91,0.85,2.34,3.0,2.0,1,1,111191,,1.0,10.0,3.0,5.05,26.0,0.25,1.0,1.0,11.0,10.5,1.01,0.94,2.64,3.0,2.0,22.0,9.0,-13.0,-0.8387096774193549,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,4.1,4.59,0.4900000000000002,0,0.5909090909090909,0.1111111111111111,1,1,"NJ STORE, LOW-WAGE"
262,179,2,0,1,0,0,1,0,0,0,2,2.0,12.0,3.0,4.25,13.0,0.25,1,90.0,1,10.5,10.5,0.91,0.91,2.34,3.0,3.0,1,1,111892,3.0,2.0,10.0,4.0,5.05,26.0,0.2,0.0,1.0,10.5,11.0,0.94,0.84,2.49,3.0,3.0,11.0,11.0,0.0,0.0,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,4.16,4.27,0.10999999999999943,0,0.18181818181818182,0.18181818181818182,1,1,"NJ STORE, LOW-WAGE"
263,180,2,0,1,0,0,1,0,0,1,0,8.0,3.0,4.0,4.5,26.0,0.25,0,30.0,2,11.0,11.0,1.06,1.01,2.66,4.0,2.0,1,1,111192,,0.0,17.5,4.0,5.05,,,0.0,2.0,11.0,12.0,1.05,1.05,2.85,4.0,4.0,13.5,12.75,-0.75,-0.05714285714285714,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,1,0,0,4.73,4.95,0.21999999999999975,0,0.5925925925925926,0.0,0,1,"NJ STORE, MED-WAGE"
264,182,2,0,1,1,0,0,0,0,1,0,3.0,15.0,3.0,4.5,4.0,0.25,1,100.0,2,11.0,11.0,1.06,1.01,2.66,4.0,3.0,1,1,111192,,0.0,15.0,3.0,5.05,26.0,0.25,0.0,2.0,11.5,10.0,1.05,1.0,2.73,4.0,3.0,13.5,10.5,-3.0,-0.25,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,1,0,0,4.73,4.779999999999999,0.049999999999998934,0,0.2222222222222222,0.0,0,1,"NJ STORE, MED-WAGE"
